POR_CP,DISTANCIA,RITMO,FREC_CARDIACA,CADENCIA,TSC,FP,LSS,OSC_VERTICAL,L_ZANCADA,RFP,RLSS,ROV,RE,AIRE,PENDIENTE,ALTITUD,DESNIVEL,RSS,DURACION
76.146,3000,528,118,162,338,67,12.4,5570,0.7,40.361,151.219,7.957,0.934,1,0.1,15,14,16,1586
76.605,3000,517,123,163,338,67,12.1,5550,0.711,40.119,147.56,7.816,0.949,0,0,15,14,16,1551
76.146,1000,524,119,163,335,67,12.4,5540,0.702,40.361,151.219,7.914,0.942,1,0.1,14,4,5,524
76.605,6000,522,120,162,338,67,12.2,5560,0.708,40.119,148.78,7.83,0.939,1,0,15,28,32,3135
78.44,1000,516,121,164,335,67,12.3,5500,0.709,39.181,150,7.746,0.929,2,0.1,15,5,6,516
78.44,1000,511,125,163,331,68,12.3,5690,0.72,39.766,150,7.902,0.938,0,0,20,4,7,511
79.357,1000,496,123,164,332,68,11.9,5580,0.737,39.306,145.121,7.54,0.955,0,-0.1,15,5,6,496
77.064,1000,520,122,163,338,67,12.1,5540,0.707,39.88,147.56,7.694,0.938,1,0.1,15,4,5,520
74.311,1000,534,123,161,343,67,12.2,5530,0.697,41.358,148.78,8.014,0.947,0,0,15,5,5,534
73.853,750,545,114,158,345,67,12.5,5680,0.694,41.614,152.439,8.352,0.931,1,0.2,15,4,4,410
74.77,750,538,117,163,338,67,12.6,5500,0.683,41.104,153.658,7.971,0.933,1,0,14,2,4,404
77.981,1000,523,121,163,336,67,12.3,5520,0.703,39.411,150,7.774,0.922,2,0.3,15,6,6,523
79.357,1000,503,126,163,333,68,12,5720,0.731,39.306,146.341,7.835,0.942,0,0.1,22,5,8,503
139.449,110,252,131,174,169,70,9.4,5950,1404,23.026,114.634,5.776,1.098,6,0.6,20,1,3,27
124.77,450,320,155,172,248,81,12.2,7070,1090,29.779,148.78,6.669,0.942,1,0.1,21,2,8,144
75.688,1000,517,114,161,335,68,12.4,5650,0.72,41.212,151.219,8.071,0.961,0,-0.2,20,3,5,517
138.073,130,279,171,177,229,83,12.4,7100,1224,27.574,151.219,6.339,0.983,1,-0.7,20,0,3,36
77.981,750,502,126,164,330,67,12.2,5550,0.727,39.411,148.78,7.708,0.959,0,0,20,3,4,377
72.935,750,557,127,162,341,67,12.9,5490,0.664,42.138,157.317,8.318,0.925,1,0.1,20,5,4,418
77.064,1500,515,118,162,334,68,12.4,5650,0.72,40.476,151.219,8.56,0.949,1,0,20,7,8,771
75.229,1500,530,126,163,336,67,12.6,5520,0.697,40.853,153.658,8.363,0.946,1,0,20,8,8,792
128.44,580,312,160,174,243,82,12.3,7120,1111,29.285,150,10.787,0.943,1,0,21,2,11,180
77.522,1000,505,129,148,219,57,8.1,3910,0.802,33.727,98.78,4.949,0.096,1,0.1,20,6,10,505
68.348,1000,553,123,130,111,46,3.7,2170,0.834,30.872,45.121,2.679,0.995,1,0.1,21,5,12,553
65.137,1000,578,124,139,181,50,6.1,2950,0.746,35.211,74.39,3.986,0.999,0,0,20,3,7,578
73.853,1000,545,128,163,339,67,12.8,5500,0.675,41.614,156.097,8.088,0.934,1,0.1,19,6,5,545
77.064,1000,521,128,163,335,68,12.3,5680,0.706,40.476,150,8,0.936,0,0,20,4,7,521
74.77,750,529,112,161,337,67,12.4,5620,0.7,41.104,151.219,8.144,0.945,0,-0.1,21,3,4,399
79.816,750,499,124,164,330,68,12.4,5680,0.733,39.08,151.219,7.888,0.945,1,0.1,20,4,4,374
139.449,100,271,142,176,233,80,12.6,7050,1217,26.315,153.658,7.5,0.963,3,-0.2,21,0,3,28
130.275,110,264,128,172,150,68,10.1,5500,1370,23.943,123.17,5.288,1.134,3,0.3,20,0,2,28
74.311,1000,535,126,163,338,67,12.4,5550,0.688,41.358,151.219,8.161,0.946,0,-0.2,18,2,6,535
76.888,1000,499,121,162,335,68,11.9,5730,0.742,39.306,145.121,7.849,0.949,1,-0.2,17,4,6,499
78.222,1000,497,124,163,333,68,11.8,5660,0.739,38.636,143.902,7.753,0.935,0,0.1,16,5,6,498
70.666,1000,565,113,157,350,67,12.5,5650,0.676,42.138,152.439,8.692,0.912,2,0.3,17,7,5,565
74.666,750,514,122,162,338,67,11.9,5570,0.721,39.88,145.121,7.736,0.095,1,-0.5,15,1,4,385
73.333,750,526,125,162,339,67,12.2,5570,0.706,40.606,148.78,7.957,0.948,0,0,15,3,4,393
70.666,1500,561,113,158,349,67,12.5,5620,0.678,42.138,152.439,8.028,0.092,2,0.3,17,10,8,840
76,1500,514,120,162,336,68,12.1,5680,0.718,39.766,147.56,8.114,0.093,2,0,18,7,9,773
77.333,1500,500,124,163,334,68,11.9,5670,0.739,39.08,145.121,8.1,0.946,0,0.1,16,8,9,747
71.1,750,564,111,157,350,67,12.5,5710,0.674,43.225,152.439,8.651,0.933,0,0.5,20,5,5,425
73.777,1500,520,124,162,339,67,12.1,5570,0.71,40.361,147.56,7.957,0.947,1,-0.3,15,4,8,782
72,2000,549,114,159,346,67,12.4,5650,0.686,41.358,151.219,8.071,0.092,1,0.2,17,12,11,1100
76.888,2000,502,122,163,335,68,11.9,5670,0.731,39.306,145.121,8.1,0.941,1,-0.1,17,10,12,1007
75.111,2000,519,124,162,338,67,12.1,5590,0.713,39.644,147.56,7.985,0.934,0,-0.1,15,7,11,1038
73.333,3000,537,116,160,343,67,12.3,5650,0.697,40.606,150,8.071,0.924,2,0.1,17,17,17,1612
75.555,3000,510,124,162,336,68,12,5620,0.726,40,146.341,8.028,0.946,0,-0.1,16,13,17,1529
73.333,1000,535,115,161,342,67,12.3,5640,0.696,40.606,150,8.173,0.928,1,0,17,5,6,535
76.888,3000,507,122,162,335,68,12,5670,0.731,39.306,146.341,8.1,0.936,1,0,17,15,18,1518
74.666,6000,524,120,161,340,67,12.1,5670,0.711,39.88,147.56,8.1,0.932,1,0,16,30,34,3141
76,1000,513,121,162,336,68,12.1,5650,0.721,39.766,147.56,7.957,0.934,2,0,17,5,6,513
77.333,1000,492,122,163,333,68,11.8,5690,0.748,39.08,143.902,7.689,0.957,0,0,17,5,6,492
76,1000,512,123,163,336,68,11.9,5610,0.718,39.766,145.121,7.791,0.936,1,-0.1,16,3,6,512
73.777,1000,525,125,162,339,67,12.2,5560,0.706,40.361,148.78,7.942,0.942,0,0,15,4,5,524
70.222,750,565,113,157,351,67,12.5,5650,0.672,42.405,152.439,8.692,0.913,2,0.5,18,6,4,426
71.555,750,555,114,160,346,67,12.6,5590,0.676,41.614,153.658,8.343,0.918,1,0.1,17,3,4,416
75.555,1000,523,119,162,337,68,12.2,5640,0.706,40,148.78,8.057,0.092,2,0.2,18,6,6,524
72.935,750,548,117,161,341,68,12.7,5630,0.68,42.767,154.878,8.279,0.941,0,0.1,20,2,5,411
72.018,1500,556,114,159,346,67,12.6,5670,0.679,42.675,153.658,8.338,0.094,0,0.3,20,8,9,833
77.981,1500,513,124,163,332,68,12.2,5720,0.718,40,148.78,7.944,0.942,0,0,21,6,11,768
79.357,1500,499,127,163,332,68,12,5710,0.737,39.306,146.341,7.716,0.949,0,0,21,7,11,749
74.311,1500,540,127,162,339,67,12.5,5590,0.684,41.358,152.439,8.22,0.935,0,0,18,4,10,812
73.394,2000,546,116,160,343,68,12.5,5700,0.686,42.5,152.439,8.26,0.937,0,0.2,21,10,13,1093
77.333,1000,494,125,163,332,68,11.9,5620,0.745,39.08,145.121,7.594,0.953,0,0.1,18,3,6,494
78.666,1000,486,128,163,330,68,11.8,5690,0.755,38.418,143.902,7.586,0.951,0,0,18,4,6,487
71.111,1000,548,112,160,340,67,12.4,5640,0.684,41.875,151.219,8.294,0.935,0,0.1,18,5,5,548
74.222,750,520,126,162,338,68,12.1,5590,0.712,40.718,147.56,7.873,0.944,0,-0.2,17,2,4,390
72.888,750,527,126,163,339,67,12.2,5510,0.7,40.853,148.78,7.871,0.951,0,-0.2,17,2,4,394
71.555,1500,540,114,161,340,67,12.4,5610,0.69,41.614,151.219,8.014,0.944,0,0.1,18,7,8,809
76.444,1500,501,122,164,333,68,12.1,5590,0.728,39.534,147.56,7.985,0.949,1,0,18,6,9,753
78.222,1500,492,128,163,331,68,11.8,5660,0.75,38.636,143.902,8.085,0.949,0,0.1,18,6,9,736
73.333,1500,524,126,163,338,67,12.1,5550,0.701,40.606,147.56,7.928,0.947,0,-0.2,17,4,8,787
72.888,2000,532,116,161,338,67,12.3,5620,0.701,40.853,150,8.028,0.941,0,0.1,18,9,11,1062
78.899,2000,507,126,163,332,68,12.1,5700,0.723,39.534,147.56,7.916,0.937,0,0,21,9,15,1017
77.333,2000,492,124,164,331,68,11.9,5610,0.743,39.08,145.121,8.014,0.957,0,0,18,8,12,984
74.666,2000,519,127,163,337,67,12.1,5580,0.709,39.88,147.56,7.971,0.941,0,0,17,7,11,1037
73.777,3000,520,118,162,337,67,12.2,5600,0.711,40.361,148.78,8,0.948,0,0.1,18,14,16,1562
75.555,3000,508,127,163,335,68,12,5610,0.725,40,146.341,8.014,0.095,0,-0.1,18,11,17,1523
74.222,1000,516,119,163,336,68,12.2,5600,0.713,40.718,148.78,7.887,0.951,0,0,17,4,5,516
77.333,3000,497,125,163,332,68,11.9,5630,0.741,39.08,145.121,8.042,0.948,0,0.1,18,13,18,1490
74.666,6000,514,122,162,336,68,12.1,5600,0.72,40.476,147.56,8,0.949,0,0,18,24,34,3085
75.688,2000,528,127,163,337,68,12.3,5610,0.697,41.212,150,8.014,0.942,0,-0.1,19,6,14,1055
76.888,1000,498,123,164,333,68,12.1,5550,0.734,39.306,147.56,7.5,0.951,1,0.1,17,4,6,498
77.981,1000,522,124,163,334,68,12.2,5680,0.705,40,148.78,8,0.924,0,0.1,21,5,7,522
74.77,3000,535,119,161,339,68,12.4,5690,0.697,41.717,151.219,8.128,0.941,0,0.1,21,14,20,1603
77.777,1000,487,126,163,330,68,11.8,5660,0.755,38.857,143.902,7.546,0.962,0,-0.1,18,3,6,487
76.605,3000,520,127,163,335,68,12.2,5650,0.708,40.718,148.78,7.847,0.945,0,0,20,11,21,1558
76,1000,510,128,162,336,68,11.9,5620,0.726,39.766,145.121,7.805,0.094,0,0,17,4,6,510
76.146,4000,527,121,161,338,68,12.3,5700,0.707,40.963,150,8.028,0.938,0,0.1,21,19,28,2106
73.333,1000,527,126,163,338,67,12.2,5540,0.699,40.606,148.78,7.914,0.944,0,0,17,4,5,526
77.064,4000,517,126,163,334,68,12.2,5660,0.711,40.476,148.78,7.971,0.944,0,0,20,15,29,2068
71.111,750,551,111,160,341,67,12.4,5650,0.677,41.875,151.219,8.308,0.926,0,0.2,18,4,4,415
76.146,5000,526,122,162,337,68,12.3,5700,0.703,40.963,150,8.142,0.938,0,0.1,21,23,35,2631
72.444,750,528,118,162,339,67,12.4,5550,0.701,41.104,151.219,7.928,0.952,0,0.1,17,3,4,396
76.605,5000,520,125,163,335,68,12.3,5660,0.708,40.718,150,7.971,0.944,0,0,20,19,35,2598
76,1000,508,122,163,334,68,12.1,5580,0.723,39.766,147.56,7.75,0.942,1,0.1,17,5,6,509
75.688,6000,527,123,162,337,68,12.3,5670,0.702,41.212,150,8.1,0.942,0,0.1,20,25,42,3165
77.777,1000,494,123,163,331,68,11.8,5670,0.745,38.857,143.902,7.662,0.948,0,0,16,4,6,494
79.111,1000,485,125,164,328,68,11.9,5690,0.752,38.202,145.121,7.689,0.947,0,0,15,4,6,486
72.888,1000,530,113,161,339,67,12.4,5620,0.703,40.853,151.219,8.028,0.943,0,0.1,17,4,5,530
73.777,750,523,122,163,336,67,12.2,5540,0.704,40.361,148.78,7.802,0.945,0,-0.3,14,1,4,392
73.333,750,525,123,163,338,67,12.3,5570,0.704,40.606,150,7.957,0.095,0,0,15,3,4,392
73.333,1500,525,114,162,338,67,12.4,5590,0.705,40.606,151.219,7.985,0.947,0,0.1,16,6,8,787
76.888,1500,503,119,164,331,68,12.1,5640,0.726,39.306,147.56,8.057,0.941,0,0,16,6,9,755
78.666,1500,492,125,164,330,68,11.9,5680,0.742,38.418,145.121,8.114,0.094,0,0.1,16,7,10,739
73.333,1500,524,123,163,337,67,12.2,5560,0.701,40.606,148.78,7.942,0.947,0,-0.2,15,5,8,787
74.222,2000,520,115,162,336,68,12.3,5610,0.71,40.718,150,8.014,0.942,0,0,16,8,11,1042
77.777,2000,494,122,164,331,68,11.9,5650,0.741,38.857,145.121,8.071,0.949,0,0,16,8,12,987
74.666,2000,518,123,163,335,68,12.2,5580,0.71,40.476,148.78,7.971,0.942,0,0,15,8,11,1036
75.111,3000,514,117,163,335,68,12.2,5610,0.716,40.236,148.78,8.014,0.943,0,0,16,12,17,1542
76,3000,508,124,163,334,68,12.1,5610,0.725,39.766,147.56,8.014,0.944,0,0,15,11,18,1523
75.111,1000,511,118,163,333,68,12.2,5610,0.72,40.236,148.78,7.791,0.949,0,0,16,4,6,511
77.777,3000,498,122,164,331,68,12,5660,0.736,38.857,146.341,8.085,0.942,0,0.1,16,13,19,1491
75.555,6000,511,120,163,334,68,12.1,5610,0.72,40,147.56,8.014,0.944,0,0.1,16,23,35,3065
76.888,1000,501,120,164,331,68,12.1,5610,0.73,39.306,147.56,7.684,0.946,0,0.1,15,4,6,501
78.222,1000,488,124,164,330,68,11.8,5690,0.749,38.636,143.902,7.586,0.954,0,-0.1,16,4,6,488
76.444,1000,509,123,164,332,68,12.1,5600,0.718,39.534,147.56,7.777,0.936,0,0,15,3,6,509
73.333,1000,526,123,163,338,67,12.3,5560,0.699,40.606,150,7.942,0.944,0,0,15,5,5,526
72.888,750,531,111,161,341,67,12.4,5590,0.698,40.853,151.219,7.985,0.937,0,0.2,17,4,4,400
74.222,750,518,117,163,334,68,12.4,5590,0.711,40.718,151.219,7.873,0.949,0,0,15,2,4,388
76.444,1000,512,118,164,332,68,12.2,5620,0.713,39.534,148.78,7.805,0.929,0,0.1,16,5,6,513
73.853,750,540,127,164,337,67,12.6,5470,0.679,41.614,153.658,8.044,0.945,0,-0.2,16,2,5,404
75.229,1000,534,111,160,339,68,12.2,5660,0.702,41.463,148.78,8.323,0.936,1,0.1,18,5,7,534
76.605,1000,525,130,163,335,67,12.4,5540,0.701,40.119,151.219,7.914,0.935,1,0,16,5,7,525
74.77,750,545,111,159,341,67,12.3,5650,0.69,41.104,150,8.432,0.092,1,0.3,18,5,5,410
76.605,750,521,115,163,335,68,12.2,5680,0.704,40.718,148.78,8,0.939,0,-0.3,18,2,5,392
103.669,1200,383,141,169,278,74,11.4,6230,0.924,32.743,139.024,6.846,0.944,1,0,16,5,18,461
103.669,1200,380,145,169,281,74,11.3,6310,0.934,32.743,137.804,6.858,0.954,0,0,16,6,18,456
103.669,1200,385,148,170,283,74,11.5,6130,0.914,32.743,140.243,6.736,0.094,2,0,17,6,18,463
103.669,1200,379,151,170,279,74,11.4,6240,0.93,32.743,139.024,6.782,0.956,0,-0.1,16,5,18,455
77.981,750,522,130,163,332,67,12.2,5470,0.704,39.411,148.78,7.704,0.922,1,0.3,16,5,6,392
75.688,1500,534,113,161,338,68,12.2,5660,0.697,41.212,148.78,8.085,0.093,1,0,18,6,10,801
75.688,1500,532,129,163,334,67,12.4,5450,0.691,40.606,151.219,7.898,0.932,1,0.1,16,8,11,799
81.192,1000,485,140,165,328,68,11.7,5540,0.749,38.418,142.682,7.386,0.955,0,-0.3,12,4,8,485
75.688,1000,530,137,164,338,67,12.3,5440,0.692,40.606,150,7.884,0.941,0,0,12,4,7,528
76.146,1000,537,122,161,339,67,12.3,5560,0.693,40.361,150,8.057,0.919,1,0,18,6,7,537
75.688,750,548,122,161,341,67,12.4,5520,0.68,40.606,151.219,8.117,0.906,2,0.4,19,6,5,411
76.605,750,525,126,163,336,67,12.4,5550,0.7,40.119,151.219,7.928,0.934,1,-0.2,16,3,5,394
83.944,1000,477,132,164,326,69,11.7,5710,0.765,37.704,142.682,7.415,0.937,1,0,16,5,9,478
84.862,1000,469,135,164,321,70,11.7,5910,0.78,37.837,142.682,7.675,0.945,1,-0.4,15,7,9,469
85.779,1000,473,137,164,323,69,11.8,5820,0.771,36.898,143.902,7.558,0.925,1,0.2,14,9,10,474
86.238,1000,465,137,166,322,69,11.6,5670,0.777,36.702,141.463,7.269,0.938,2,0,15,6,10,465
86.697,1000,467,139,165,321,69,11.6,5710,0.777,36.507,141.463,7.415,0.927,0,0.6,15,7,10,468
85.779,1000,461,138,165,319,70,11.5,5860,0.788,37.433,140.243,7.325,0.951,0,-0.7,16,4,9,461
84.862,1000,486,141,164,327,68,11.9,5670,0.751,36.756,145.121,7.56,0.091,0,1000,14,12,9,487
83.944,1000,461,141,166,321,68,11.6,5580,0.784,37.158,141.463,7.153,0.971,0,-0.6,13,3,9,461
78.899,750,504,139,164,333,67,12,5480,0.723,38.953,146.341,7.506,0.943,0,-0.1,12,3,6,379
79.357,1000,504,128,163,332,68,12.2,5630,0.73,39.306,148.78,7.712,0.094,1,0,16,5,8,504
74.77,750,534,136,163,340,66,12.3,5430,0.691,40.49,150,7.869,0.945,0,0,12,3,5,399
84.403,1000,477,134,164,324,69,11.7,5780,0.766,37.5,142.682,7.506,0.934,1,-0.1,16,8,9,477
85.321,1000,475,136,164,322,70,11.8,5840,0.77,37.634,143.902,7.684,0.928,1,0.2,13,8,9,475
86.238,1000,469,138,164,323,69,11.6,5800,0.78,36.702,141.463,7.435,0.093,1,0.2,16,9,10,469
86.697,1000,461,137,166,319,69,11.6,5690,0.784,36.507,141.463,7.294,0.941,1,-0.2,13,4,10,461
76.146,1500,537,124,162,339,67,12.4,5540,0.69,40.361,151.219,8.028,0.921,1,0.1,18,10,11,804
83.944,1500,475,133,164,324,69,11.7,5790,0.769,37.704,142.682,7.519,0.942,1,-0.2,16,9,13,713
85.321,1500,472,137,164,322,70,11.8,5840,0.771,37.634,143.902,7.584,0.093,1,0.1,14,12,14,711
85.779,1000,477,139,165,324,69,11.7,5740,0.762,36.898,142.682,7.552,0.919,0,0.5,17,10,10,477
86.697,1500,464,137,166,320,69,11.6,5710,0.776,36.507,141.463,7.32,0.932,1,0,14,8,15,698
86.238,1500,465,139,165,320,70,11.6,5780,0.78,37.234,141.463,7.41,0.935,0,-0.1,16,10,14,699
84.403,1500,475,141,165,325,68,11.8,5630,0.767,36.956,143.902,7.311,0.094,0,0.4,14,13,14,711
79.357,1500,503,140,164,332,67,12,5530,0.728,38.728,146.341,7.575,0.944,0,0,12,7,12,753
76.605,1500,519,137,164,336,67,12.2,5450,0.704,40.119,148.78,7.785,0.945,0,-0.1,12,6,11,779
77.522,2000,520,125,162,335,67,12.3,5590,0.712,39.644,150,7.873,0.933,1,0,17,11,15,1039
84.862,2000,476,135,164,323,69,11.8,5810,0.768,37.297,143.902,7.545,0.931,1,0,15,15,18,952
86.238,2000,464,137,165,321,69,11.6,5740,0.783,36.702,141.463,7.358,0.094,1,0,15,13,19,928
85.779,2000,470,139,165,323,69,11.6,5750,0.772,36.898,141.463,7.467,0.931,0,0.2,15,16,19,942
83.027,2000,478,141,165,325,69,11.8,5580,0.763,38.121,143.902,7.342,0.095,0,-0.1,14,11,17,953
78.44,2000,508,138,164,333,67,12,5490,0.722,39.181,146.341,7.625,0.946,0,-0.2,12,8,15,1013
85.321,1000,462,139,165,322,69,11.6,5750,0.787,37.096,141.463,7.278,0.954,0,-0.1,14,6,9,462
79.816,3000,506,128,163,332,68,12.1,5650,0.728,39.08,147.56,7.739,0.933,1,0,17,18,24,1515
85.779,3000,468,137,165,321,69,11.7,5780,0.775,36.898,142.682,7.41,0.935,1,0.1,14,20,28,1406
85.321,3000,470,140,165,322,69,11.7,5700,0.774,37.096,142.682,7.307,0.939,0,0.1,15,23,28,1408
80.275,3000,495,139,165,330,68,12,5530,0.735,38.857,146.341,7.472,0.947,0,-0.1,13,15,24,1484
81.192,4000,498,130,163,329,68,12,5700,0.739,38.418,146.341,7.702,0.093,1,0,16,26,33,1991
85.779,4000,467,138,165,322,69,11.6,5750,0.777,36.898,141.463,7.371,0.937,1,0.1,15,28,38,1871
81.651,4000,487,139,165,328,68,11.9,5580,0.747,38.202,145.121,7.44,0.946,0,-0.1,13,21,33,1946
82.11,5000,492,131,163,328,69,12,5720,0.747,38.547,146.341,7.626,0.929,1,0.1,16,35,43,2463
84.862,5000,471,139,165,323,69,11.7,5670,0.772,37.297,142.682,7.363,0.941,0,0,14,30,45,2355
85.321,7600,470,138,165,322,69,11.7,5740,0.773,37.096,142.682,7.454,0.938,1,0,15,52,70,3572
83.486,7450,482,134,164,326,69,11.8,5730,0.757,37.912,143.902,7.539,0.933,1,0,16,48,66,3596
84.862,1000,471,142,166,322,68,11.8,5620,0.767,36.756,143.902,7.298,0.941,0,0,15,7,9,471
83.486,7500,479,139,165,325,69,11.8,5660,0.759,37.912,143.902,7.447,0.094,0,0,14,48,67,3593
71.559,750,567,115,158,349,68,12.4,5870,0.67,43.589,151.219,8.761,0.927,1,-0.3,20,3,4,425
70.642,1000,575,112,156,350,68,12.5,5900,0.668,44.155,152.439,8.805,0.926,0,0.2,23,6,5,575
70.642,750,572,116,159,348,68,12.7,5740,0.661,44.155,154.878,8.696,0.933,1,-0.3,21,4,4,428
72.018,1000,562,115,158,349,68,12.5,5930,0.675,43.312,152.439,8.85,0.929,1,0,23,4,5,562
73.394,1000,556,117,159,346,68,12.3,5840,0.678,42.5,150,8.588,0.921,1,-0.2,22,4,6,556
72.477,1000,565,116,158,347,68,12.5,5880,0.672,43.037,152.439,8.776,0.918,1,0.1,21,6,6,565
70.642,1000,573,116,158,349,68,12.7,5790,0.662,44.155,154.878,8.772,0.929,1,-0.2,21,5,5,573
70.183,750,576,111,155,352,68,12.5,5880,0.668,44.444,152.439,8.909,0.926,0,0.2,23,5,4,434
71.559,750,568,113,158,349,68,12.5,5930,0.668,43.589,152.439,8.85,0.925,1,0.1,22,3,4,426
72.935,1000,560,116,158,349,68,12.4,5890,0.676,42.767,151.219,8.791,0.919,0,0.1,23,5,6,561
71.1,1500,573,112,155,350,68,12.5,5910,0.675,43.87,152.439,8.82,0.923,1,0.2,23,9,8,859
71.1,1500,570,116,158,349,68,12.5,5810,0.667,43.87,152.439,8.671,0.929,1,-0.3,21,6,8,854
73.394,1500,556,116,158,347,68,12.3,5870,0.682,42.5,150,8.632,0.921,1,-0.2,22,6,8,834
72.018,1500,573,116,158,348,68,12.6,5890,0.663,43.312,153.658,8.924,0.913,1,0.1,21,8,8,858
71.559,2000,568,113,157,350,68,12.5,5910,0.671,43.589,152.439,8.82,0.923,1,0.1,23,10,11,1138
71.559,2000,569,116,158,348,68,12.6,5840,0.667,43.589,153.658,8.716,0.923,1,-0.1,21,10,11,1138
73.853,1000,557,117,159,345,68,12.4,5870,0.677,42.236,151.219,8.761,0.914,1,0,22,5,6,557
73.394,2000,559,117,158,347,68,12.4,5880,0.68,42.5,151.219,8.647,0.918,1,0,22,10,11,1116
72.018,2500,568,114,157,350,68,12.5,5900,0.673,43.312,152.439,8.805,0.092,1,0.2,23,14,14,1419
72.018,2500,565,116,159,347,68,12.5,5830,0.668,43.312,152.439,8.701,0.924,1,-0.2,21,11,14,1412
72.018,3000,564,114,157,349,68,12.4,5890,0.677,43.312,151.219,8.791,0.925,1,0,23,15,16,1693
72.477,3000,565,116,158,348,68,12.5,5840,0.671,43.037,152.439,8.716,0.918,1,-0.1,21,15,16,1696
72.018,5000,566,115,158,348,68,12.5,5870,0.67,43.312,152.439,8.761,0.922,1,0,22,25,27,2831
76.605,1000,521,120,161,335,69,12.4,5860,0.715,41.317,151.219,8.253,0.942,0,0,26,5,6,521
77.064,1000,516,123,162,334,69,12.2,5790,0.717,41.071,148.78,8.154,0.945,0,0,25,4,6,516
73.853,1000,545,113,159,339,69,12.6,5890,0.692,42.857,153.658,8.536,0.934,1,0.1,26,5,6,545
74.77,750,539,123,161,336,68,12.5,5760,0.691,41.717,152.439,8.347,0.933,0,-0.3,23,1,4,404
73.853,750,536,126,162,338,67,12.5,5580,0.692,41.614,152.439,8.086,0.952,0,-0.3,23,3,4,401
75.229,1000,528,117,162,335,69,12.6,5790,0.701,42.073,153.658,8.271,0.946,0,0.1,25,5,6,528
76.146,1000,527,119,162,334,69,12.6,5790,0.702,41.566,153.658,8.271,0.937,1,0,26,4,6,527
77.064,1000,520,121,161,336,69,12.2,5820,0.716,41.071,148.78,8.083,0.938,0,-0.2,25,4,6,520
76.146,1000,529,123,162,335,68,12.4,5750,0.7,40.963,151.219,8.214,0.933,0,0,24,4,6,529
73.853,1000,540,125,162,338,68,12.5,5650,0.687,42.236,152.439,8.188,0.944,0,-0.1,23,3,6,539
73.853,750,545,111,159,340,68,12.6,5890,0.691,42.236,153.658,8.536,0.933,1,0.2,26,5,4,409
74.77,750,526,117,161,336,69,12.6,5830,0.707,42.331,153.658,8.211,0.955,0,0,25,2,4,395
74.311,1500,536,114,160,338,69,12.6,5860,0.697,42.592,153.658,8.371,0.942,0,0.1,25,6,9,806
76.146,1500,530,118,162,334,69,12.6,5790,0.697,41.566,153.658,8.271,0.929,1,0,26,8,9,797
77.064,1500,522,122,161,336,69,12.3,5810,0.713,41.071,150,8.183,0.935,0,0.1,25,8,10,783
74.311,1500,538,124,162,337,68,12.5,5670,0.69,41.975,152.439,8.217,0.943,0,-0.3,23,4,9,805
75.688,1000,541,118,162,335,68,12.7,5770,0.683,41.212,154.878,8.485,0.916,1,0.2,26,6,6,542
74.311,2000,536,115,160,337,69,12.6,5840,0.698,42.592,153.658,8.342,0.943,0,0.1,26,9,12,1073
76.605,2000,524,120,161,335,69,12.4,5810,0.711,41.317,151.219,8.183,0.937,0,-0.1,25,9,13,1048
75.229,2000,535,124,162,337,68,12.5,5700,0.694,41.463,152.439,8.26,0.937,0,-0.1,24,7,12,1067
75.229,3000,533,116,161,336,69,12.6,5830,0.698,42.073,153.658,8.328,0.937,0,0.1,26,14,18,1600
75.688,3000,530,123,162,337,68,12.4,5740,0.699,41.212,151.219,8.2,0.938,0,-0.1,24,12,18,1588
76.605,3000,526,120,162,335,69,12.4,5800,0.705,41.317,151.219,8.285,0.934,0,0,25,15,19,1576
75.229,6000,532,120,161,336,68,12.5,5780,0.701,41.463,152.439,8.257,0.941,0,0,25,25,36,3188
72,750,530,118,162,339,68,12.4,5600,0.697,41.975,151.219,8,0.953,0,-0.1,24,2,4,398
75.111,1000,515,124,163,334,68,12.2,5620,0.713,40.236,148.78,7.805,0.094,0,0.2,25,6,6,516
71.111,1000,537,113,159,345,67,12.4,5660,0.702,41.875,151.219,8.323,0.954,0,0.1,25,5,5,537
79.111,1000,481,131,164,326,69,11.9,5790,0.759,38.764,145.121,7.618,0.955,0,0,25,4,6,482
80,1000,481,134,164,325,69,11.8,5700,0.76,38.333,143.902,7.5,0.947,0,0.1,24,5,7,481
79.555,1000,481,139,164,324,69,12,5760,0.76,38.547,146.341,7.578,0.952,0,0,26,4,6,481
78.222,1000,489,142,164,329,68,11.9,5650,0.746,38.636,145.121,7.635,0.095,0,0,25,5,6,490
74.666,750,514,141,163,334,68,12.2,5600,0.715,40.476,148.78,7.777,0.948,0,-0.4,24,1,4,386
73.777,750,524,142,163,335,67,12.3,5560,0.706,40.361,150,7.83,0.947,0,0,25,4,4,391
71.555,1500,534,115,160,343,67,12.5,5630,0.702,41.614,152.439,7.929,0.953,0,0.1,25,6,7,801
76.444,1500,501,125,163,331,68,12.1,5690,0.734,39.534,147.56,8.014,0.095,0,0,25,7,9,752
80,1500,485,134,164,326,69,11.9,5720,0.753,38.333,145.121,8.056,0.938,0,0.2,24,7,10,728
79.111,1500,479,139,164,325,69,11.9,5730,0.761,38.764,145.121,8.07,0.958,0,-0.2,25,5,10,721
75.555,1500,515,143,163,334,68,12.2,5630,0.715,40,148.78,7.929,0.937,0,0.2,25,6,9,772
